id,name,username
133777890012486,Cilory.com,cilory
106503252725893,bewakoof.com,bewakoofcom
1619245291694892,Askmebazaar Mobile & Accessories,AskMeBazaarMobileNAccessories
36565134467,BankBazaar.com,bankbazaar
