date,likes,talking_about_count,checkins,found
26-Mar-15,304060,5708,0,yes
27-Mar-15,306148,5783,0,no
28-Mar-15,306913,5802,0,no
29-Mar-15,307081,5835,0,no
30-Mar-15,308100,5835,0,no
